,solar-rooftop,onwind,offwind
2023-01-13 09:00:00+01:00,0.056698675232037615,0.5977382100480282,0.0
2023-01-13 10:00:00+01:00,0.1514469433607559,0.5870865899941944,0.0
2023-01-13 11:00:00+01:00,0.2365632678657184,0.5891497416262432,0.0
2023-01-13 12:00:00+01:00,0.2938084363530046,0.6000412630326409,0.0
2023-01-13 13:00:00+01:00,0.3196302426634988,0.6183697263685172,0.0
2023-01-13 14:00:00+01:00,0.2906661001353254,0.6087736722659642,0.0
2023-01-13 15:00:00+01:00,0.19960666147953485,0.581232996991637,0.0
2023-01-13 16:00:00+01:00,0.07323009620330642,0.5339724305365633,0.0
2023-01-13 17:00:00+01:00,0.01776103079557805,0.49664378007763205,0.0
2023-01-13 18:00:00+01:00,0.013252461439777468,0.4756764018635537,0.0
2023-01-13 19:00:00+01:00,0.0,0.44031494249564573,0.0
2023-01-13 20:00:00+01:00,0.0,0.40145092338030597,0.0
2023-01-13 21:00:00+01:00,0.0,0.3847058089713509,0.0
2023-01-13 22:00:00+01:00,0.0,0.36297074642906835,0.0
2023-01-13 23:00:00+01:00,0.0,0.35222316583420893,0.0
2023-01-14 00:00:00+01:00,0.0,0.350783757718826,0.0
2023-01-14 01:00:00+01:00,0.0,0.3443544014701155,0.0
2023-01-14 02:00:00+01:00,0.0,0.36517783887265554,0.0
2023-01-14 03:00:00+01:00,0.0,0.3909432441380104,0.0
2023-01-14 04:00:00+01:00,0.0,0.45202212850076046,0.0
2023-01-14 05:00:00+01:00,0.0,0.5172273161276083,0.0
2023-01-14 06:00:00+01:00,0.0,0.5715889626185712,0.0
2023-01-14 07:00:00+01:00,0.0,0.6211046017877448,0.0
2023-01-14 08:00:00+01:00,0.02213297683756649,0.6561301992620634,0.0
2023-01-14 09:00:00+01:00,0.06892646181822404,0.6770016169351162,0.0
2023-01-14 10:00:00+01:00,0.15049058016407094,0.6942265340491989,0.0
2023-01-14 11:00:00+01:00,0.21094639652594235,0.7030549038235477,0.0
2023-01-14 12:00:00+01:00,0.2501572875900262,0.7081887927684136,0.0
2023-01-14 13:00:00+01:00,0.2503622225607444,0.7093403192607199,0.0
2023-01-14 14:00:00+01:00,0.20650613882704785,0.7090044573671306,0.0
2023-01-14 15:00:00+01:00,0.12542020207954346,0.7016154957081647,0.0
2023-01-14 16:00:00+01:00,0.047681536520436454,0.690532053219716,0.0
2023-01-14 17:00:00+01:00,0.01639479765745666,0.6663979771517952,0.0
2023-01-14 18:00:00+01:00,0.013867266351932092,0.6467260662415614,0.0
2023-01-14 19:00:00+01:00,0.0,0.6156348509492896,0.0
2023-01-14 20:00:00+01:00,0.0,0.5750435420954902,0.0
2023-01-14 21:00:00+01:00,0.0,0.5299420878134911,0.0
2023-01-14 22:00:00+01:00,0.0,0.5296062259199017,0.0
2023-01-14 23:00:00+01:00,0.0,0.49179777275584274,0.0
2023-01-15 00:00:00+01:00,0.0,0.43911543573282663,0.0
2023-01-15 01:00:00+01:00,0.0,0.4163248072392632,0.0
2023-01-15 02:00:00+01:00,0.0,0.4048575225867123,0.0
